"Time_Iter","Outer_Iter","Inner_Iter",    "rms[Rho]"    ,    "rms[RhoU]"   ,    "rms[RhoV]"   ,    "rms[RhoE]"   ,     "rms[k]"     ,     "rms[w]"      
          0,           0,        1513,     -10.356946612,      -7.656946612,      -8.556946612,      -5.756946612,      -6.956946612,      -0.656946612
          0,           0,        1514,     -10.358993312,      -7.658993312,      -8.558993312,      -5.758993312,      -6.958993312,      -0.658993312
          0,           0,        1515,     -10.361037739,      -7.661037739,      -8.561037739,      -5.761037739,      -6.961037739,      -0.661037739
          0,           0,        1516,     -10.363079896,      -7.663079896,      -8.563079896,      -5.763079896,      -6.963079896,      -0.663079896
          0,           0,        1517,     -10.365119785,      -7.665119785,      -8.565119785,      -5.765119785,      -6.965119785,      -0.665119785
          0,           0,        1518,     -10.367157408,      -7.667157408,      -8.567157408,      -5.767157408,      -6.967157408,      -0.667157408
          0,           0,        1519,     -10.369192769,      -7.669192769,      -8.569192769,      -5.769192769,      -6.969192769,      -0.669192769
          0,           0,        1520,     -10.371225870,      -7.671225870,      -8.571225870,      -5.771225870,      -6.971225870,      -0.671225870
          0,           0,        1521,     -10.373256712,      -7.673256712,      -8.573256712,      -5.773256712,      -6.973256712,      -0.673256712
          0,           0,        1522,     -10.375285300,      -7.675285300,      -8.575285300,      -5.775285300,      -6.975285300,      -0.675285300
          0,           0,        1523,     -10.377311635,      -7.677311635,      -8.577311635,      -5.777311635,      -6.977311635,      -0.677311635
          0,           0,        1524,     -10.379335719,      -7.679335719,      -8.579335719,      -5.779335719,      -6.979335719,      -0.679335719
          0,           0,        1525,     -10.381357556,      -7.681357556,      -8.581357556,      -5.781357556,      -6.981357556,      -0.681357556
          0,           0,        1526,     -10.383377148,      -7.683377148,      -8.583377148,      -5.783377148,      -6.983377148,      -0.683377148
          0,           0,        1527,     -10.385394497,      -7.685394497,      -8.585394497,      -5.785394497,      -6.985394497,      -0.685394497
          0,           0,        1528,     -10.387409605,      -7.687409605,      -8.587409605,      -5.787409605,      -6.987409605,      -0.687409605
          0,           0,        1529,     -10.389422476,      -7.689422476,      -8.589422476,      -5.789422476,      -6.989422476,      -0.689422476
          0,           0,        1530,     -10.391433112,      -7.691433112,      -8.591433112,      -5.791433112,      -6.991433112,      -0.691433112
          0,           0,        1531,     -10.393441515,      -7.693441515,      -8.593441515,      -5.793441515,      -6.993441515,      -0.693441515
          0,           0,        1532,     -10.395447687,      -7.695447687,      -8.595447687,      -5.795447687,      -6.995447687,      -0.695447687
          0,           0,        1533,     -10.397451632,      -7.697451632,      -8.597451632,      -5.797451632,      -6.997451632,      -0.697451632
          0,           0,        1534,     -10.399453351,      -7.699453351,      -8.599453351,      -5.799453351,      -6.999453351,      -0.699453351
          0,           0,        1535,     -10.401452847,      -7.701452847,      -8.601452847,      -5.801452847,      -7.001452847,      -0.701452847
          0,           0,        1536,     -10.403450123,      -7.703450123,      -8.603450123,      -5.803450123,      -7.003450123,      -0.703450123
          0,           0,        1537,     -10.405445181,      -7.705445181,      -8.605445181,      -5.805445181,      -7.005445181,      -0.705445181
          0,           0,        1538,     -10.407438024,      -7.707438024,      -8.607438024,      -5.807438024,      -7.007438024,      -0.707438024
          0,           0,        1539,     -10.409428653,      -7.709428653,      -8.609428653,      -5.809428653,      -7.009428653,      -0.709428653
          0,           0,        1540,     -10.411417072,      -7.711417072,      -8.611417072,      -5.811417072,      -7.011417072,      -0.711417072
          0,           0,        1541,     -10.413403283,      -7.713403283,      -8.613403283,      -5.813403283,      -7.013403283,      -0.713403283
          0,           0,        1542,     -10.415387288,      -7.715387288,      -8.615387288,      -5.815387288,      -7.015387288,      -0.715387288
          0,           0,        1543,     -10.417369089,      -7.717369089,      -8.617369089,      -5.817369089,      -7.017369089,      -0.717369089
          0,           0,        1544,     -10.419348691,      -7.719348691,      -8.619348691,      -5.819348691,      -7.019348691,      -0.719348691
          0,           0,        1545,     -10.421326093,      -7.721326093,      -8.621326093,      -5.821326093,      -7.021326093,      -0.721326093
          0,           0,        1546,     -10.423301300,      -7.723301300,      -8.623301300,      -5.823301300,      -7.023301300,      -0.723301300
          0,           0,        1547,     -10.425274313,      -7.725274313,      -8.625274313,      -5.825274313,      -7.025274313,      -0.725274313
          0,           0,        1548,     -10.427245136,      -7.727245136,      -8.627245136,      -5.827245136,      -7.027245136,      -0.727245136
          0,           0,        1549,     -10.429213769,      -7.729213769,      -8.629213769,      -5.829213769,      -7.029213769,      -0.729213769
          0,           0,        1550,     -10.431180217,      -7.731180217,      -8.631180217,      -5.831180217,      -7.031180217,      -0.731180217
          0,           0,        1551,     -10.433144481,      -7.733144481,      -8.633144481,      -5.833144481,      -7.033144481,      -0.733144481
          0,           0,        1552,     -10.435106563,      -7.735106563,      -8.635106563,      -5.835106563,      -7.035106563,      -0.735106563
          0,           0,        1553,     -10.437066467,      -7.737066467,      -8.637066467,      -5.837066467,      -7.037066467,      -0.737066467
          0,           0,        1554,     -10.439024194,      -7.739024194,      -8.639024194,      -5.839024194,      -7.039024194,      -0.739024194
          0,           0,        1555,     -10.440979747,      -7.740979747,      -8.640979747,      -5.840979747,      -7.040979747,      -0.740979747
          0,           0,        1556,     -10.442933129,      -7.742933129,      -8.642933129,      -5.842933129,      -7.042933129,      -0.742933129
          0,           0,        1557,     -10.444884341,      -7.744884341,      -8.644884341,      -5.844884341,      -7.044884341,      -0.744884341
          0,           0,        1558,     -10.446833387,      -7.746833387,      -8.646833387,      -5.846833387,      -7.046833387,      -0.746833387
          0,           0,        1559,     -10.448780268,      -7.748780268,      -8.648780268,      -5.848780268,      -7.048780268,      -0.748780268
          0,           0,        1560,     -10.450724987,      -7.750724987,      -8.650724987,      -5.850724987,      -7.050724987,      -0.750724987
          0,           0,        1561,     -10.452667547,      -7.752667547,      -8.652667547,      -5.852667547,      -7.052667547,      -0.752667547
          0,           0,        1562,     -10.454607949,      -7.754607949,      -8.654607949,      -5.854607949,      -7.054607949,      -0.754607949
          0,           0,        1563,     -10.456546196,      -7.756546196,      -8.656546196,      -5.856546196,      -7.056546196,      -0.756546196
          0,           0,        1564,     -10.458482291,      -7.758482291,      -8.658482291,      -5.858482291,      -7.058482291,      -0.758482291
          0,           0,        1565,     -10.460416236,      -7.760416236,      -8.660416236,      -5.860416236,      -7.060416236,      -0.760416236
          0,           0,        1566,     -10.462348034,      -7.762348034,      -8.662348034,      -5.862348034,      -7.062348034,      -0.762348034
          0,           0,        1567,     -10.464277686,      -7.764277686,      -8.664277686,      -5.864277686,      -7.064277686,      -0.764277686
          0,           0,        1568,     -10.466205195,      -7.766205195,      -8.666205195,      -5.866205195,      -7.066205195,      -0.766205195
          0,           0,        1569,     -10.468130564,      -7.768130564,      -8.668130564,      -5.868130564,      -7.068130564,      -0.768130564
          0,           0,        1570,     -10.470053795,      -7.770053795,      -8.670053795,      -5.870053795,      -7.070053795,      -0.770053795
          0,           0,        1571,     -10.471974890,      -7.771974890,      -8.671974890,      -5.871974890,      -7.071974890,      -0.771974890
          0,           0,        1572,     -10.473893852,      -7.773893852,      -8.673893852,      -5.873893852,      -7.073893852,      -0.773893852
          0,           0,        1573,     -10.475810682,      -7.775810682,      -8.675810682,      -5.875810682,      -7.075810682,      -0.775810682
          0,           0,        1574,     -10.477725384,      -7.777725384,      -8.677725384,      -5.877725384,      -7.077725384,      -0.777725384
          0,           0,        1575,     -10.479637960,      -7.779637960,      -8.679637960,      -5.879637960,      -7.079637960,      -0.779637960
          0,           0,        1576,     -10.481548412,      -7.781548412,      -8.681548412,      -5.881548412,      -7.081548412,      -0.781548412
          0,           0,        1577,     -10.483456742,      -7.783456742,      -8.683456742,      -5.883456742,      -7.083456742,      -0.783456742
          0,           0,        1578,     -10.485362953,      -7.785362953,      -8.685362953,      -5.885362953,      -7.085362953,      -0.785362953
          0,           0,        1579,     -10.487267047,      -7.787267047,      -8.687267047,      -5.887267047,      -7.087267047,      -0.787267047
          0,           0,        1580,     -10.489169027,      -7.789169027,      -8.689169027,      -5.889169027,      -7.089169027,      -0.789169027
          0,           0,        1581,     -10.491068895,      -7.791068895,      -8.691068895,      -5.891068895,      -7.091068895,      -0.791068895
          0,           0,        1582,     -10.492966652,      -7.792966652,      -8.692966652,      -5.892966652,      -7.092966652,      -0.792966652
          0,           0,        1583,     -10.494862303,      -7.794862303,      -8.694862303,      -5.894862303,      -7.094862303,      -0.794862303
          0,           0,        1584,     -10.496755848,      -7.796755848,      -8.696755848,      -5.896755848,      -7.096755848,      -0.796755848
          0,           0,        1585,     -10.498647291,      -7.798647291,      -8.698647291,      -5.898647291,      -7.098647291,      -0.798647291
          0,           0,        1586,     -10.500536633,      -7.800536633,      -8.700536633,      -5.900536633,      -7.100536633,      -0.800536633
          0,           0,        1587,     -10.502423877,      -7.802423877,      -8.702423877,      -5.902423877,      -7.102423877,      -0.802423877
          0,           0,        1588,     -10.504309025,      -7.804309025,      -8.704309025,      -5.904309025,      -7.104309025,      -0.804309025
          0,           0,        1589,     -10.506192080,      -7.806192080,      -8.706192080,      -5.906192080,      -7.106192080,      -0.806192080
          0,           0,        1590,     -10.508073043,      -7.808073043,      -8.708073043,      -5.908073043,      -7.108073043,      -0.808073043
          0,           0,        1591,     -10.509951918,      -7.809951918,      -8.709951918,      -5.909951918,      -7.109951918,      -0.809951918
          0,           0,        1592,     -10.511828706,      -7.811828706,      -8.711828706,      -5.911828706,      -7.111828706,      -0.811828706
          0,           0,        1593,     -10.513703411,      -7.813703411,      -8.713703411,      -5.913703411,      -7.113703411,      -0.813703411
          0,           0,        1594,     -10.515576033,      -7.815576033,      -8.715576033,      -5.915576033,      -7.115576033,      -0.815576033
          0,           0,        1595,     -10.517446576,      -7.817446576,      -8.717446576,      -5.917446576,      -7.117446576,      -0.817446576
          0,           0,        1596,     -10.519315041,      -7.819315041,      -8.719315041,      -5.919315041,      -7.119315041,      -0.819315041
          0,           0,        1597,     -10.521181432,      -7.821181432,      -8.721181432,      -5.921181432,      -7.121181432,      -0.821181432
          0,           0,        1598,     -10.523045750,      -7.823045750,      -8.723045750,      -5.923045750,      -7.123045750,      -0.823045750
          0,           0,        1599,     -10.524907998,      -7.824907998,      -8.724907998,      -5.924907998,      -7.124907998,      -0.824907998
          0,           0,        1600,     -10.526768177,      -7.826768177,      -8.726768177,      -5.926768177,      -7.126768177,      -0.826768177
          0,           0,        1601,     -10.528626291,      -7.828626291,      -8.728626291,      -5.928626291,      -7.128626291,      -0.828626291
          0,           0,        1602,     -10.530482342,      -7.830482342,      -8.730482342,      -5.930482342,      -7.130482342,      -0.830482342
          0,           0,        1603,     -10.532336331,      -7.832336331,      -8.732336331,      -5.932336331,      -7.132336331,      -0.832336331
          0,           0,        1604,     -10.534188262,      -7.834188262,      -8.734188262,      -5.934188262,      -7.134188262,      -0.834188262
          0,           0,        1605,     -10.536038136,      -7.836038136,      -8.736038136,      -5.936038136,      -7.136038136,      -0.836038136
          0,           0,        1606,     -10.537885956,      -7.837885956,      -8.737885956,      -5.937885956,      -7.137885956,      -0.837885956
          0,           0,        1607,     -10.539731724,      -7.839731724,      -8.739731724,      -5.939731724,      -7.139731724,      -0.839731724
          0,           0,        1608,     -10.541575442,      -7.841575442,      -8.741575442,      -5.941575442,      -7.141575442,      -0.841575442
          0,           0,        1609,     -10.543417112,      -7.843417112,      -8.743417112,      -5.943417112,      -7.143417112,      -0.843417112
          0,           0,        1610,     -10.545256738,      -7.845256738,      -8.745256738,      -5.945256738,      -7.145256738,      -0.845256738
          0,           0,        1611,     -10.547094320,      -7.847094320,      -8.747094320,      -5.947094320,      -7.147094320,      -0.847094320
          0,           0,        1612,     -10.548929862,      -7.848929862,      -8.748929862,      -5.948929862,      -7.148929862,      -0.848929862
          0,           0,        1613,     -10.550763366,      -7.850763366,      -8.750763366,      -5.950763366,      -7.150763366,      -0.850763366
          0,           0,        1614,     -10.552594833,      -7.852594833,      -8.752594833,      -5.952594833,      -7.152594833,      -0.852594833
          0,           0,        1615,     -10.554424267,      -7.854424267,      -8.754424267,      -5.954424267,      -7.154424267,      -0.854424267
          0,           0,        1616,     -10.556251669,      -7.856251669,      -8.756251669,      -5.956251669,      -7.156251669,      -0.856251669
          0,           0,        1617,     -10.558077042,      -7.858077042,      -8.758077042,      -5.958077042,      -7.158077042,      -0.858077042
          0,           0,        1618,     -10.559900387,      -7.859900387,      -8.759900387,      -5.959900387,      -7.159900387,      -0.859900387
          0,           0,        1619,     -10.561721708,      -7.861721708,      -8.761721708,      -5.961721708,      -7.161721708,      -0.861721708
          0,           0,        1620,     -10.563541007,      -7.863541007,      -8.763541007,      -5.963541007,      -7.163541007,      -0.863541007
          0,           0,        1621,     -10.565358285,      -7.865358285,      -8.765358285,      -5.965358285,      -7.165358285,      -0.865358285
          0,           0,        1622,     -10.567173544,      -7.867173544,      -8.767173544,      -5.967173544,      -7.167173544,      -0.867173544
          0,           0,        1623,     -10.568986789,      -7.868986789,      -8.768986789,      -5.968986789,      -7.168986789,      -0.868986789
          0,           0,        1624,     -10.570798019,      -7.870798019,      -8.770798019,      -5.970798019,      -7.170798019,      -0.870798019
          0,           0,        1625,     -10.572607238,      -7.872607238,      -8.772607238,      -5.972607238,      -7.172607238,      -0.872607238
          0,           0,        1626,     -10.574414448,      -7.874414448,      -8.774414448,      -5.974414448,      -7.174414448,      -0.874414448
          0,           0,        1627,     -10.576219651,      -7.876219651,      -8.776219651,      -5.976219651,      -7.176219651,      -0.876219651
          0,           0,        1628,     -10.578022850,      -7.878022850,      -8.778022850,      -5.978022850,      -7.178022850,      -0.878022850
          0,           0,        1629,     -10.579824046,      -7.879824046,      -8.779824046,      -5.979824046,      -7.179824046,      -0.879824046
          0,           0,        1630,     -10.581623241,      -7.881623241,      -8.781623241,      -5.981623241,      -7.181623241,      -0.881623241
          0,           0,        1631,     -10.583420439,      -7.883420439,      -8.783420439,      -5.983420439,      -7.183420439,      -0.883420439
          0,           0,        1632,     -10.585215641,      -7.885215641,      -8.785215641,      -5.985215641,      -7.185215641,      -0.885215641
          0,           0,        1633,     -10.587008850,      -7.887008850,      -8.787008850,      -5.987008850,      -7.187008850,      -0.887008850
          0,           0,        1634,     -10.588800067,      -7.888800067,      -8.788800067,      -5.988800067,      -7.188800067,      -0.888800067
          0,           0,        1635,     -10.590589295,      -7.890589295,      -8.790589295,      -5.990589295,      -7.190589295,      -0.890589295
          0,           0,        1636,     -10.592376536,      -7.892376536,      -8.792376536,      -5.992376536,      -7.192376536,      -0.892376536
          0,           0,        1637,     -10.594161792,      -7.894161792,      -8.794161792,      -5.994161792,      -7.194161792,      -0.894161792
          0,           0,        1638,     -10.595945066,      -7.895945066,      -8.795945066,      -5.995945066,      -7.195945066,      -0.895945066
          0,           0,        1639,     -10.597726359,      -7.897726359,      -8.797726359,      -5.997726359,      -7.197726359,      -0.897726359
          0,           0,        1640,     -10.599505675,      -7.899505675,      -8.799505675,      -5.999505675,      -7.199505675,      -0.899505675
          0,           0,        1641,     -10.601283014,      -7.901283014,      -8.801283014,      -6.001283014,      -7.201283014,      -0.901283014
          0,           0,        1642,     -10.603058380,      -7.903058380,      -8.803058380,      -6.003058380,      -7.203058380,      -0.903058380
          0,           0,        1643,     -10.604831774,      -7.904831774,      -8.804831774,      -6.004831774,      -7.204831774,      -0.904831774
          0,           0,        1644,     -10.606603199,      -7.906603199,      -8.806603199,      -6.006603199,      -7.206603199,      -0.906603199
          0,           0,        1645,     -10.608372656,      -7.908372656,      -8.808372656,      -6.008372656,      -7.208372656,      -0.908372656
          0,           0,        1646,     -10.610140149,      -7.910140149,      -8.810140149,      -6.010140149,      -7.210140149,      -0.910140149
          0,           0,        1647,     -10.611905679,      -7.911905679,      -8.811905679,      -6.011905679,      -7.211905679,      -0.911905679
          0,           0,        1648,     -10.613669248,      -7.913669248,      -8.813669248,      -6.013669248,      -7.213669248,      -0.913669248
          0,           0,        1649,     -10.615430859,      -7.915430859,      -8.815430859,      -6.015430859,      -7.215430859,      -0.915430859
          0,           0,        1650,     -10.617190514,      -7.917190514,      -8.817190514,      -6.017190514,      -7.217190514,      -0.917190514
          0,           0,        1651,     -10.618948214,      -7.918948214,      -8.818948214,      -6.018948214,      -7.218948214,      -0.918948214
          0,           0,        1652,     -10.620703963,      -7.920703963,      -8.820703963,      -6.020703963,      -7.220703963,      -0.920703963
          0,           0,        1653,     -10.622457762,      -7.922457762,      -8.822457762,      -6.022457762,      -7.222457762,      -0.922457762
          0,           0,        1654,     -10.624209613,      -7.924209613,      -8.824209613,      -6.024209613,      -7.224209613,      -0.924209613
          0,           0,        1655,     -10.625959519,      -7.925959519,      -8.825959519,      -6.025959519,      -7.225959519,      -0.925959519
          0,           0,        1656,     -10.627707482,      -7.927707482,      -8.827707482,      -6.027707482,      -7.227707482,      -0.927707482
          0,           0,        1657,     -10.629453503,      -7.929453503,      -8.829453503,      -6.029453503,      -7.229453503,      -0.929453503
          0,           0,        1658,     -10.631197586,      -7.931197586,      -8.831197586,      -6.031197586,      -7.231197586,      -0.931197586
          0,           0,        1659,     -10.632939731,      -7.932939731,      -8.832939731,      -6.032939731,      -7.232939731,      -0.932939731
          0,           0,        1660,     -10.634679942,      -7.934679942,      -8.834679942,      -6.034679942,      -7.234679942,      -0.934679942
          0,           0,        1661,     -10.636418221,      -7.936418221,      -8.836418221,      -6.036418221,      -7.236418221,      -0.936418221
          0,           0,        1662,     -10.638154569,      -7.938154569,      -8.838154569,      -6.038154569,      -7.238154569,      -0.938154569
          0,           0,        1663,     -10.639888989,      -7.939888989,      -8.839888989,      -6.039888989,      -7.239888989,      -0.939888989
          0,           0,        1664,     -10.641621483,      -7.941621483,      -8.841621483,      -6.041621483,      -7.241621483,      -0.941621483
          0,           0,        1665,     -10.643352053,      -7.943352053,      -8.843352053,      -6.043352053,      -7.243352053,      -0.943352053
          0,           0,        1666,     -10.645080702,      -7.945080702,      -8.845080702,      -6.045080702,      -7.245080702,      -0.945080702
          0,           0,        1667,     -10.646807430,      -7.946807430,      -8.846807430,      -6.046807430,      -7.246807430,      -0.946807430
          0,           0,        1668,     -10.648532242,      -7.948532242,      -8.848532242,      -6.048532242,      -7.248532242,      -0.948532242
          0,           0,        1669,     -10.650255137,      -7.950255137,      -8.850255137,      -6.050255137,      -7.250255137,      -0.950255137
          0,           0,        1670,     -10.651976120,      -7.951976120,      -8.851976120,      -6.051976120,      -7.251976120,      -0.951976120
          0,           0,        1671,     -10.653695191,      -7.953695191,      -8.853695191,      -6.053695191,      -7.253695191,      -0.953695191
          0,           0,        1672,     -10.655412353,      -7.955412353,      -8.855412353,      -6.055412353,      -7.255412353,      -0.955412353
          0,           0,        1673,     -10.657127609,      -7.957127609,      -8.857127609,      -6.057127609,      -7.257127609,      -0.957127609
          0,           0,        1674,     -10.658840959,      -7.958840959,      -8.858840959,      -6.058840959,      -7.258840959,      -0.958840959
          0,           0,        1675,     -10.660552407,      -7.960552407,      -8.860552407,      -6.060552407,      -7.260552407,      -0.960552407
          0,           0,        1676,     -10.662261955,      -7.962261955,      -8.862261955,      -6.062261955,      -7.262261955,      -0.962261955
          0,           0,        1677,     -10.663969604,      -7.963969604,      -8.863969604,      -6.063969604,      -7.263969604,      -0.963969604
          0,           0,        1678,     -10.665675356,      -7.965675356,      -8.865675356,      -6.065675356,      -7.265675356,      -0.965675356
          0,           0,        1679,     -10.667379215,      -7.967379215,      -8.867379215,      -6.067379215,      -7.267379215,      -0.967379215
          0,           0,        1680,     -10.669081181,      -7.969081181,      -8.869081181,      -6.069081181,      -7.269081181,      -0.969081181
          0,           0,        1681,     -10.670781257,      -7.970781257,      -8.870781257,      -6.070781257,      -7.270781257,      -0.970781257
          0,           0,        1682,     -10.672479446,      -7.972479446,      -8.872479446,      -6.072479446,      -7.272479446,      -0.972479446
          0,           0,        1683,     -10.674175748,      -7.974175748,      -8.874175748,      -6.074175748,      -7.274175748,      -0.974175748
          0,           0,        1684,     -10.675870167,      -7.975870167,      -8.875870167,      -6.075870167,      -7.275870167,      -0.975870167
          0,           0,        1685,     -10.677562704,      -7.977562704,      -8.877562704,      -6.077562704,      -7.277562704,      -0.977562704
          0,           0,        1686,     -10.679253361,      -7.979253361,      -8.879253361,      -6.079253361,      -7.279253361,      -0.979253361
          0,           0,        1687,     -10.680942142,      -7.980942142,      -8.880942142,      -6.080942142,      -7.280942142,      -0.980942142
          0,           0,        1688,     -10.682629046,      -7.982629046,      -8.882629046,      -6.082629046,      -7.282629046,      -0.982629046
          0,           0,        1689,     -10.684314078,      -7.984314078,      -8.884314078,      -6.084314078,      -7.284314078,      -0.984314078
          0,           0,        1690,     -10.685997238,      -7.985997238,      -8.885997238,      -6.085997238,      -7.285997238,      -0.985997238
          0,           0,        1691,     -10.687678529,      -7.987678529,      -8.887678529,      -6.087678529,      -7.287678529,      -0.987678529
          0,           0,        1692,     -10.689357953,      -7.989357953,      -8.889357953,      -6.089357953,      -7.289357953,      -0.989357953
          0,           0,        1693,     -10.691035512,      -7.991035512,      -8.891035512,      -6.091035512,      -7.291035512,      -0.991035512
          0,           0,        1694,     -10.692711208,      -7.992711208,      -8.892711208,      -6.092711208,      -7.292711208,      -0.992711208
          0,           0,        1695,     -10.694385043,      -7.994385043,      -8.894385043,      -6.094385043,      -7.294385043,      -0.994385043
          0,           0,        1696,     -10.696057020,      -7.996057020,      -8.896057020,      -6.096057020,      -7.296057020,      -0.996057020
          0,           0,        1697,     -10.697727140,      -7.997727140,      -8.897727140,      -6.097727140,      -7.297727140,      -0.997727140
          0,           0,        1698,     -10.699395405,      -7.999395405,      -8.899395405,      -6.099395405,      -7.299395405,      -0.999395405
          0,           0,        1699,     -10.701061817,      -8.001061817,      -8.901061817,      -6.101061817,      -7.301061817,      -1.001061817
          0,           0,        1700,     -10.702726379,      -8.002726379,      -8.902726379,      -6.102726379,      -7.302726379,      -1.002726379
          0,           0,        1701,     -10.704389093,      -8.004389093,      -8.904389093,      -6.104389093,      -7.304389093,      -1.004389093
          0,           0,        1702,     -10.706049960,      -8.006049960,      -8.906049960,      -6.106049960,      -7.306049960,      -1.006049960
          0,           0,        1703,     -10.707708982,      -8.007708982,      -8.907708982,      -6.107708982,      -7.307708982,      -1.007708982
          0,           0,        1704,     -10.709366162,      -8.009366162,      -8.909366162,      -6.109366162,      -7.309366162,      -1.009366162
          0,           0,        1705,     -10.711021503,      -8.011021503,      -8.911021503,      -6.111021503,      -7.311021503,      -1.011021503
          0,           0,        1706,     -10.712675004,      -8.012675004,      -8.912675004,      -6.112675004,      -7.312675004,      -1.012675004
          0,           0,        1707,     -10.714326670,      -8.014326670,      -8.914326670,      -6.114326670,      -7.314326670,      -1.014326670
          0,           0,        1708,     -10.715976501,      -8.015976501,      -8.915976501,      -6.115976501,      -7.315976501,      -1.015976501
          0,           0,        1709,     -10.717624501,      -8.017624501,      -8.917624501,      -6.117624501,      -7.317624501,      -1.017624501
          0,           0,        1710,     -10.719270670,      -8.019270670,      -8.919270670,      -6.119270670,      -7.319270670,      -1.019270670
          0,           0,        1711,     -10.720915011,      -8.020915011,      -8.920915011,      -6.120915011,      -7.320915011,      -1.020915011
          0,           0,        1712,     -10.722557526,      -8.022557526,      -8.922557526,      -6.122557526,      -7.322557526,      -1.022557526
          0,           0,        1713,     -10.724198217,      -8.024198217,      -8.924198217,      -6.124198217,      -7.324198217,      -1.024198217
          0,           0,        1714,     -10.725837086,      -8.025837086,      -8.925837086,      -6.125837086,      -7.325837086,      -1.025837086
          0,           0,        1715,     -10.727474135,      -8.027474135,      -8.927474135,      -6.127474135,      -7.327474135,      -1.027474135
          0,           0,        1716,     -10.729109366,      -8.029109366,      -8.929109366,      -6.129109366,      -7.329109366,      -1.029109366
          0,           0,        1717,     -10.730742782,      -8.030742782,      -8.930742782,      -6.130742782,      -7.330742782,      -1.030742782
          0,           0,        1718,     -10.732374383,      -8.032374383,      -8.932374383,      -6.132374383,      -7.332374383,      -1.032374383
          0,           0,        1719,     -10.734004173,      -8.034004173,      -8.934004173,      -6.134004173,      -7.334004173,      -1.034004173
          0,           0,        1720,     -10.735632152,      -8.035632152,      -8.935632152,      -6.135632152,      -7.335632152,      -1.035632152
          0,           0,        1721,     -10.737258324,      -8.037258324,      -8.937258324,      -6.137258324,      -7.337258324,      -1.037258324
          0,           0,        1722,     -10.738882690,      -8.038882690,      -8.938882690,      -6.138882690,      -7.338882690,      -1.038882690
          0,           0,        1723,     -10.740505252,      -8.040505252,      -8.940505252,      -6.140505252,      -7.340505252,      -1.040505252
          0,           0,        1724,     -10.742126012,      -8.042126012,      -8.942126012,      -6.142126012,      -7.342126012,      -1.042126012
          0,           0,        1725,     -10.743744973,      -8.043744973,      -8.943744973,      -6.143744973,      -7.343744973,      -1.043744973
          0,           0,        1726,     -10.745362135,      -8.045362135,      -8.945362135,      -6.145362135,      -7.345362135,      -1.045362135
          0,           0,        1727,     -10.746977502,      -8.046977502,      -8.946977502,      -6.146977502,      -7.346977502,      -1.046977502
          0,           0,        1728,     -10.748591075,      -8.048591075,      -8.948591075,      -6.148591075,      -7.348591075,      -1.048591075
          0,           0,        1729,     -10.750202856,      -8.050202856,      -8.950202856,      -6.150202856,      -7.350202856,      -1.050202856
          0,           0,        1730,     -10.751812847,      -8.051812847,      -8.951812847,      -6.151812847,      -7.351812847,      -1.051812847
          0,           0,        1731,     -10.753421050,      -8.053421050,      -8.953421050,      -6.153421050,      -7.353421050,      -1.053421050
          0,           0,        1732,     -10.755027468,      -8.055027468,      -8.955027468,      -6.155027468,      -7.355027468,      -1.055027468
          0,           0,        1733,     -10.756632101,      -8.056632101,      -8.956632101,      -6.156632101,      -7.356632101,      -1.056632101
          0,           0,        1734,     -10.758234952,      -8.058234952,      -8.958234952,      -6.158234952,      -7.358234952,      -1.058234952
          0,           0,        1735,     -10.759836024,      -8.059836024,      -8.959836024,      -6.159836024,      -7.359836024,      -1.059836024
          0,           0,        1736,     -10.761435317,      -8.061435317,      -8.961435317,      -6.161435317,      -7.361435317,      -1.061435317
          0,           0,        1737,     -10.763032835,      -8.063032835,      -8.963032835,      -6.163032835,      -7.363032835,      -1.063032835
          0,           0,        1738,     -10.764628579,      -8.064628579,      -8.964628579,      -6.164628579,      -7.364628579,      -1.064628579
          0,           0,        1739,     -10.766222550,      -8.066222550,      -8.966222550,      -6.166222550,      -7.366222550,      -1.066222550
          0,           0,        1740,     -10.767814751,      -8.067814751,      -8.967814751,      -6.167814751,      -7.367814751,      -1.067814751
          0,           0,        1741,     -10.769405184,      -8.069405184,      -8.969405184,      -6.169405184,      -7.369405184,      -1.069405184
          0,           0,        1742,     -10.770993852,      -8.070993852,      -8.970993852,      -6.170993852,      -7.370993852,      -1.070993852
          0,           0,        1743,     -10.772580754,      -8.072580754,      -8.972580754,      -6.172580754,      -7.372580754,      -1.072580754
          0,           0,        1744,     -10.774165895,      -8.074165895,      -8.974165895,      -6.174165895,      -7.374165895,      -1.074165895
          0,           0,        1745,     -10.775749275,      -8.075749275,      -8.975749275,      -6.175749275,      -7.375749275,      -1.075749275
          0,           0,        1746,     -10.777330897,      -8.077330897,      -8.977330897,      -6.177330897,      -7.377330897,      -1.077330897
          0,           0,        1747,     -10.778910763,      -8.078910763,      -8.978910763,      -6.178910763,      -7.378910763,      -1.078910763
          0,           0,        1748,     -10.780488874,      -8.080488874,      -8.980488874,      -6.180488874,      -7.380488874,      -1.080488874
          0,           0,        1749,     -10.782065233,      -8.082065233,      -8.982065233,      -6.182065233,      -7.382065233,      -1.082065233
          0,           0,        1750,     -10.783639841,      -8.083639841,      -8.983639841,      -6.183639841,      -7.383639841,      -1.083639841
          0,           0,        1751,     -10.785212700,      -8.085212700,      -8.985212700,      -6.185212700,      -7.385212700,      -1.085212700
